,0,1,2,3,4,5,6,7,x,y,label
57,297.0,213.0,244.0,289.0,207.0,335.0,272.0,294.0,115.20594819669206,-8.717986176244105,water
58,346.0,314.0,464.0,511.0,435.0,532.0,435.0,356.0,115.20850590778271,-8.71772487599005,water
59,300.0,225.0,246.0,269.0,212.0,353.0,292.0,312.0,115.2062526995153,-8.72018354704139,water
60,410.0,344.0,388.0,470.0,440.0,468.0,444.0,443.0,115.20543663109589,-8.720498558579669,water
61,513.0,452.0,424.0,466.0,436.0,384.0,334.0,338.0,115.20574519581069,-8.718661962694748,water
62,574.0,495.0,456.0,489.0,447.0,427.0,372.0,371.0,115.20557797483276,-8.718618790730089,water
63,339.0,233.0,201.0,237.0,214.0,270.0,303.0,334.0,115.20698779630872,-8.719060037881134,water
64,346.0,321.0,576.0,500.0,363.0,342.0,266.0,281.0,115.2074047519679,-8.717895219283136,water
65,286.0,212.0,273.0,306.0,211.0,467.0,356.0,318.0,115.20687378873336,-8.717621628773816,water
66,328.0,281.0,310.0,379.0,357.0,401.0,378.0,379.0,115.20535470201906,-8.720523540794076,water
67,290.0,278.0,487.0,426.0,306.0,282.0,230.0,258.0,115.20728496326076,-8.71781548087335,water
68,336.0,253.0,216.0,240.0,218.0,266.0,322.0,352.0,115.2070605044133,-8.718919274292025,water
69,495.0,450.0,413.0,446.0,449.0,391.0,329.0,320.0,115.20598543936394,-8.71875710879945,water
70,280.0,215.0,174.0,197.0,174.0,233.0,285.0,313.0,115.20707127327564,-8.71903253614609,water
71,506.0,419.0,402.0,432.0,401.0,383.0,334.0,332.0,115.20594939508531,-8.71870913232561,water
72,615.0,572.0,551.0,615.0,586.0,506.0,391.0,345.0,115.20612439338389,-8.718683100801556,water
73,449.0,392.0,394.0,472.0,451.0,439.0,384.0,375.0,115.20546042499456,-8.720271376405048,water
74,278.0,229.0,241.0,264.0,216.0,328.0,279.0,293.0,115.20664085363612,-8.7201624271566,water
75,545.0,479.0,442.0,490.0,468.0,407.0,351.0,357.0,115.20584051417848,-8.718625425717224,water
76,388.0,282.0,309.0,342.0,276.0,418.0,362.0,388.0,115.20629614000565,-8.720256924368677,water
77,554.0,476.0,459.0,496.0,461.0,395.0,343.0,318.0,115.20628068964211,-8.719205603835674,water
78,554.0,486.0,449.0,471.0,447.0,393.0,344.0,335.0,115.20570366277315,-8.718653457494591,water
79,333.0,292.0,463.0,408.0,300.0,315.0,287.0,328.0,115.20735388204152,-8.718243671158021,water
80,263.0,211.0,242.0,301.0,201.0,329.0,308.0,308.0,115.20585481372406,-8.717787612985216,water
81,604.0,545.0,517.0,573.0,565.0,478.0,394.0,368.0,115.20564336658799,-8.718726321306137,water
82,349.0,290.0,321.0,388.0,368.0,415.0,372.0,384.0,115.20541905793863,-8.72055832871076,water
83,394.0,308.0,253.0,277.0,244.0,301.0,347.0,391.0,115.20671315167856,-8.718683043522123,water
84,345.0,257.0,297.0,362.0,257.0,411.0,343.0,369.0,115.20601569689566,-8.71798758993208,water
85,482.0,422.0,372.0,389.0,355.0,334.0,318.0,310.0,115.20636112486785,-8.719191107961455,water
86,614.0,580.0,525.0,561.0,526.0,453.0,395.0,382.0,115.20625361236162,-8.71925932678877,water
87,324.0,263.0,464.0,374.0,277.0,344.0,257.0,280.0,115.2072748295918,-8.718233744636494,water
88,600.0,561.0,529.0,580.0,545.0,497.0,404.0,382.0,115.2054078383553,-8.718654881728401,water
89,323.0,216.0,258.0,319.0,222.0,371.0,293.0,303.0,115.20592067657796,-8.717823537063744,water
90,404.0,304.0,336.0,394.0,322.0,444.0,377.0,396.0,115.20620399139287,-8.720258304546432,water
91,312.0,254.0,410.0,347.0,261.0,320.0,255.0,279.0,115.20729968129486,-8.718214686747158,water
92,338.0,250.0,290.0,313.0,247.0,410.0,329.0,348.0,115.20650919404105,-8.720205815999016,water
93,338.0,255.0,426.0,354.0,274.0,313.0,258.0,266.0,115.20718351906967,-8.718143657648701,water
94,362.0,258.0,305.0,358.0,252.0,407.0,331.0,351.0,115.20589582208973,-8.717876667474576,water
95,280.0,204.0,219.0,246.0,199.0,322.0,266.0,287.0,115.20643013384412,-8.720164451803749,water
96,473.0,407.0,396.0,456.0,445.0,371.0,303.0,302.0,115.2060189515841,-8.718873193869284,water
97,316.0,243.0,311.0,333.0,238.0,501.0,393.0,331.0,115.20698228019275,-8.717691496101885,water
98,282.0,248.0,395.0,355.0,260.0,274.0,254.0,284.0,115.20736761113503,-8.718250097708966,water
99,550.0,511.0,472.0,499.0,479.0,434.0,380.0,364.0,115.20534354151758,-8.71866297345418,water
0,1246.0,1378.0,1623.0,1773.0,1757.0,2882.0,3344.0,3429.0,115.20704883518741,-8.71642417911752,non_water
1,464.0,492.0,949.0,837.0,587.0,3280.0,5924.0,5959.0,115.20458262890386,-8.71658735165095,non_water
2,1191.0,1295.0,1354.0,1475.0,1613.0,1805.0,2042.0,2124.0,115.20449421894483,-8.717168852098629,non_water
3,762.0,803.0,1246.0,2481.0,2780.0,3580.0,3748.0,3825.0,115.20480003767267,-8.719481281454176,non_water
4,1750.0,1765.0,1890.0,2295.0,2589.0,2882.0,2980.0,3066.0,115.20711413379878,-8.716174299794151,non_water
5,824.0,782.0,805.0,869.0,885.0,1073.0,1140.0,1163.0,115.20702050605355,-8.716343719648833,non_water
6,503.0,539.0,754.0,759.0,691.0,1907.0,2956.0,2939.0,115.20680796191283,-8.716233018511847,non_water
7,457.0,482.0,1094.0,919.0,601.0,3997.0,6071.0,5919.0,115.20363190628494,-8.719164049000923,non_water
8,543.0,620.0,1132.0,1097.0,840.0,3328.0,5156.0,5271.0,115.20438880696769,-8.71683870349979,non_water
9,8741.0,9117.0,8809.0,7806.0,8265.0,9603.0,8617.0,9612.0,115.20418843790792,-8.717001532707199,non_water
10,843.0,878.0,1246.0,1306.0,1271.0,2609.0,3404.0,3377.0,115.20486394988461,-8.717098139646534,non_water
11,628.0,690.0,1014.0,2031.0,2308.0,2840.0,2927.0,2969.0,115.20478882715157,-8.719524159947545,non_water
12,1684.0,1792.0,2056.0,2320.0,2338.0,2684.0,2671.0,2723.0,115.20416331900066,-8.717123210522429,non_water
13,543.0,512.0,783.0,832.0,692.0,2160.0,3336.0,3533.0,115.20414662890194,-8.719740026810944,non_water
14,1064.0,1186.0,1258.0,1323.0,1452.0,1533.0,1629.0,1641.0,115.20486660759573,-8.716957159702007,non_water
15,8087.0,8608.0,8417.0,7708.0,8082.0,9412.0,8372.0,9429.0,115.204216817466,-8.716588023082256,non_water
16,974.0,937.0,1080.0,1227.0,1203.0,1767.0,2157.0,2252.0,115.20662555126373,-8.716366465828198,non_water
17,1957.0,1956.0,2301.0,2542.0,2641.0,2776.0,2919.0,2986.0,115.20464477379517,-8.716944749096454,non_water
18,1177.0,1154.0,1252.0,1433.0,1438.0,1662.0,1713.0,1723.0,115.2046773631221,-8.719519371475554,non_water
19,477.0,521.0,828.0,784.0,673.0,2490.0,4184.0,4250.0,115.20452266337449,-8.717062764825217,non_water
20,621.0,666.0,1062.0,1090.0,969.0,2743.0,4229.0,4434.0,115.20450583248885,-8.71701474666277,non_water
21,1144.0,1164.0,1305.0,1701.0,1894.0,2317.0,2614.0,2842.0,115.2047929542597,-8.716706358512429,non_water
22,1246.0,1372.0,1535.0,1778.0,1954.0,2217.0,2550.0,2784.0,115.2067972709633,-8.716105408257846,non_water
23,578.0,573.0,1059.0,935.0,714.0,3389.0,6074.0,6197.0,115.20455020443895,-8.716777385138458,non_water
24,862.0,1012.0,1286.0,1404.0,1385.0,2680.0,3750.0,3877.0,115.2043397329855,-8.717023063842607,non_water
25,1650.0,1655.0,1905.0,2236.0,2320.0,3370.0,4097.0,4077.0,115.20881056398584,-8.720073883291866,non_water
26,1585.0,1650.0,1951.0,2307.0,2387.0,3431.0,4239.0,4144.0,115.20874349338959,-8.720055441449318,non_water
27,750.0,834.0,1237.0,1422.0,1468.0,3029.0,4410.0,4855.0,115.20438921891281,-8.71706557462004,non_water
28,3029.0,2799.0,2833.0,2799.0,2672.0,3493.0,4029.0,3877.0,115.20720190305066,-8.716502106333897,non_water
29,995.0,950.0,1145.0,1369.0,1322.0,1863.0,2229.0,2306.0,115.20715393542038,-8.716449709562404,non_water
30,1479.0,1594.0,1667.0,1812.0,1855.0,2109.0,2329.0,2565.0,115.20479145108726,-8.716662171065563,non_water
31,9511.0,9137.0,9455.0,9187.0,9069.0,11023.0,10035.0,10576.0,115.2042822384142,-8.717058887561453,non_water
32,1768.0,1746.0,1986.0,2330.0,2298.0,2654.0,2909.0,3141.0,115.20496008700238,-8.716839090133295,non_water
33,1440.0,1600.0,1822.0,2124.0,2261.0,2505.0,2564.0,2575.0,115.20420307158668,-8.717201676555517,non_water
34,514.0,522.0,756.0,739.0,610.0,2390.0,3868.0,4026.0,115.20737634681196,-8.716221264728032,non_water
35,644.0,626.0,652.0,731.0,707.0,865.0,911.0,959.0,115.20729821682687,-8.716137913448172,non_water
36,1050.0,1212.0,1508.0,1515.0,1526.0,2577.0,3452.0,3461.0,115.20453190229878,-8.719613759480007,non_water
37,657.0,724.0,717.0,727.0,805.0,840.0,1039.0,969.0,115.20475496157982,-8.717083339898117,non_water
38,5842.0,6229.0,6335.0,6409.0,5976.0,7194.0,6078.0,6814.0,115.20416576189406,-8.716804968247432,non_water
39,520.0,551.0,1081.0,1026.0,765.0,3401.0,5645.0,5739.0,115.20446660882715,-8.716812796045037,non_water
40,501.0,513.0,608.0,595.0,563.0,1371.0,1745.0,1865.0,115.20468369002829,-8.717147815689652,non_water
41,1133.0,1125.0,1218.0,1343.0,1353.0,1569.0,1634.0,1644.0,115.20463707417207,-8.71967437450625,non_water
42,442.0,466.0,1018.0,894.0,606.0,3915.0,5848.0,5703.0,115.20350518335147,-8.719220340086919,non_water
43,574.0,584.0,943.0,856.0,673.0,2983.0,5427.0,5557.0,115.20445995926775,-8.717062576473914,non_water
44,607.0,668.0,1143.0,1241.0,1071.0,3182.0,4935.0,5192.0,115.20440166940854,-8.716928147896935,non_water
45,509.0,539.0,1061.0,952.0,668.0,3561.0,6101.0,6128.0,115.20456079253398,-8.716617337207605,non_water
46,565.0,567.0,961.0,1011.0,902.0,2722.0,4328.0,4490.0,115.20441645682916,-8.717123458344037,non_water
47,1124.0,1146.0,1305.0,1523.0,1600.0,1798.0,1864.0,1891.0,115.20464352706905,-8.71707468700791,non_water
48,378.0,384.0,749.0,634.0,452.0,2810.0,4898.0,4932.0,115.20730354420279,-8.71635364014292,non_water
49,1308.0,1348.0,1523.0,2173.0,2524.0,3103.0,3276.0,3444.0,115.20477883510402,-8.716609685884839,non_water
50,9396.0,8703.0,9183.0,7988.0,8465.0,9785.0,8785.0,9798.0,115.20429023121804,-8.71657414744232,non_water
51,427.0,474.0,1054.0,915.0,608.0,3840.0,5711.0,5584.0,115.20368484327625,-8.719086068759122,non_water
52,497.0,652.0,734.0,706.0,796.0,1025.0,1236.0,1130.0,115.20713904170488,-8.716241456432627,non_water
53,2373.0,2291.0,2314.0,2440.0,2357.0,2486.0,2312.0,2368.0,115.20497196538172,-8.716887722268591,non_water
54,1367.0,1340.0,1524.0,1950.0,2020.0,2292.0,2305.0,2287.0,115.20490519326508,-8.716992605394442,non_water
55,547.0,541.0,648.0,934.0,991.0,1259.0,1491.0,1653.0,115.20706339588367,-8.716118703796823,non_water
56,813.0,913.0,910.0,872.0,1017.0,1078.0,1315.0,1248.0,115.20677678108818,-8.716322735513723,non_water
57,457.0,479.0,1091.0,913.0,587.0,4092.0,6287.0,6130.0,115.20338701897975,-8.719283244481286,non_water
58,1283.0,1318.0,1479.0,1643.0,1666.0,1950.0,2314.0,2600.0,115.20486070123589,-8.716841433702157,non_water
59,1181.0,1282.0,1337.0,1434.0,1610.0,1725.0,1868.0,1902.0,115.20705161814116,-8.716202916596613,non_water
60,1228.0,1205.0,1278.0,1419.0,1418.0,1632.0,1674.0,1676.0,115.20467308637627,-8.719628936980884,non_water
61,460.0,461.0,884.0,801.0,570.0,3117.0,5814.0,5769.0,115.20450124272594,-8.71692584253211,non_water
62,2318.0,2153.0,2315.0,2463.0,2353.0,2627.0,2637.0,2819.0,115.20474653312728,-8.716936464003588,non_water
63,452.0,520.0,1143.0,1004.0,682.0,3977.0,5758.0,5587.0,115.20364310532746,-8.719031076435284,non_water
64,823.0,781.0,808.0,914.0,893.0,1111.0,1171.0,1202.0,115.2066175092621,-8.71650797458153,non_water
65,1383.0,1432.0,1770.0,1945.0,1929.0,2687.0,3188.0,3271.0,115.20685602120375,-8.716382522463853,non_water
66,433.0,486.0,1116.0,920.0,589.0,4150.0,6307.0,6129.0,115.20347525718391,-8.719196171542185,non_water
67,1962.0,2043.0,2131.0,2367.0,2083.0,2434.0,2045.0,2148.0,115.20417649277506,-8.716589575337322,non_water
68,387.0,407.0,642.0,624.0,495.0,2123.0,3596.0,3712.0,115.20409872172145,-8.717268492884838,non_water
69,1859.0,1836.0,1915.0,2002.0,1901.0,1996.0,1887.0,1963.0,115.20412988939069,-8.71679930987731,non_water
70,511.0,504.0,984.0,830.0,582.0,3887.0,6558.0,6599.0,115.20733111156174,-8.716326746161664,non_water
71,1566.0,1694.0,1891.0,2088.0,2076.0,2578.0,3199.0,3649.0,115.20472068200502,-8.71669389426111,non_water
72,1333.0,1383.0,1506.0,1712.0,1735.0,2032.0,2130.0,2107.0,115.20465976259487,-8.719363669692749,non_water
73,457.0,487.0,1091.0,939.0,620.0,4141.0,6210.0,6043.0,115.20349089847338,-8.71921716008443,non_water
74,1121.0,1144.0,1238.0,1357.0,1389.0,1652.0,1755.0,1782.0,115.20456256007003,-8.71963819064932,non_water
75,473.0,484.0,1059.0,877.0,591.0,3950.0,6191.0,6048.0,115.20356879602251,-8.719252415069988,non_water
76,1365.0,1380.0,1673.0,2007.0,1987.0,3273.0,4187.0,4192.0,115.20868900014138,-8.7200048370138,non_water
77,1205.0,1264.0,1497.0,1726.0,1693.0,2066.0,2605.0,2959.0,115.20494044047213,-8.716756655142184,non_water
78,542.0,556.0,913.0,854.0,664.0,2858.0,5217.0,5389.0,115.20444846700289,-8.717058950799384,non_water
79,506.0,512.0,975.0,848.0,629.0,3158.0,5702.0,5783.0,115.2045561293142,-8.716768045935076,non_water
80,743.0,656.0,720.0,859.0,813.0,1075.0,1075.0,1081.0,115.20714430425768,-8.71632467820609,non_water
81,481.0,454.0,604.0,655.0,548.0,1720.0,2355.0,2396.0,115.20707507557023,-8.716262990999747,non_water
82,2840.0,2934.0,3157.0,3512.0,3381.0,3683.0,3520.0,3558.0,115.20658961548708,-8.71613158638835,non_water
83,479.0,501.0,1013.0,908.0,640.0,3363.0,5844.0,5894.0,115.20454750909987,-8.716626998837583,non_water
84,614.0,628.0,685.0,818.0,811.0,961.0,969.0,1018.0,115.20715607700171,-8.716125158974029,non_water
85,879.0,819.0,867.0,967.0,972.0,1240.0,1403.0,1450.0,115.20398538647417,-8.719799235783068,non_water
86,1008.0,1164.0,1494.0,1672.0,1852.0,3493.0,5425.0,5724.0,115.20460169933801,-8.716816738474153,non_water
87,897.0,950.0,1232.0,1317.0,1253.0,2447.0,3238.0,3215.0,115.20705059465176,-8.716451234601962,non_water
88,1530.0,1651.0,1988.0,2196.0,2105.0,2909.0,3135.0,3048.0,115.20434410852884,-8.716779805749857,non_water
89,497.0,580.0,1108.0,1060.0,773.0,3533.0,5686.0,5770.0,115.20443629228417,-8.716627849216446,non_water
90,801.0,960.0,1262.0,1356.0,1438.0,2787.0,4031.0,4286.0,115.20434159673032,-8.717090600681564,non_water
91,467.0,501.0,929.0,823.0,599.0,3183.0,5690.0,5853.0,115.20464214548426,-8.716519885280823,non_water
92,515.0,527.0,1085.0,981.0,685.0,3373.0,5617.0,5681.0,115.20451355048407,-8.716756862802784,non_water
93,451.0,486.0,834.0,733.0,574.0,2701.0,4650.0,4790.0,115.2046593571882,-8.71665382112893,non_water
94,537.0,571.0,911.0,900.0,705.0,2672.0,4795.0,4999.0,115.20443641540109,-8.717013234247188,non_water
95,1440.0,1215.0,1544.0,1737.0,1621.0,2610.0,3051.0,2953.0,115.20722302122766,-8.716437762038783,non_water
96,368.0,388.0,669.0,609.0,466.0,2454.0,4364.0,4353.0,115.20494459836156,-8.717082371559604,non_water
97,1281.0,1411.0,1548.0,1771.0,1758.0,2276.0,2556.0,2624.0,115.20458230029745,-8.719350960499709,non_water
98,409.0,404.0,642.0,665.0,539.0,1973.0,3262.0,3376.0,115.20405351799313,-8.719591857022074,non_water
99,1985.0,2045.0,2186.0,2642.0,2972.0,3279.0,3498.0,3528.0,115.20703596074216,-8.716205351675598,non_water
