0,1,2,3,4,5,6,7,x,y,label
1654.0,1543.0,1439.0,1394.0,1454.0,1389.0,1649.0,1279.0,701102.2482467502,9298476.828619793,non_water
1699.0,1580.0,1400.0,1300.0,1302.0,1240.0,1468.0,1135.0,701207.379207378,9298361.442584122,non_water
1615.0,1446.0,1266.0,1253.0,1308.0,1321.0,1599.0,1283.0,701082.4112252581,9298639.559390545,non_water
1602.0,1406.0,1234.0,1053.0,966.0,1572.0,2797.0,2248.0,701048.7487863717,9298432.327415496,non_water
1518.0,1332.0,1122.0,974.0,932.0,1002.0,1402.0,1042.0,701061.2793551282,9298601.70629844,non_water
1908.0,1742.0,1545.0,1469.0,1466.0,1410.0,1634.0,1285.0,701187.8224093264,9298330.537383674,non_water
1648.0,1446.0,1239.0,1089.0,1032.0,1159.0,1550.0,1189.0,700887.9447225834,9298246.465307089,non_water
1763.0,1580.0,1376.0,1228.0,1173.0,1400.0,2037.0,1629.0,700930.7739308923,9298350.468783677,non_water
1664.0,1481.0,1273.0,1154.0,1135.0,1120.0,1389.0,1117.0,701145.4560087422,9298521.335058529,non_water
1482.0,1340.0,1210.0,1238.0,1261.0,1325.0,1524.0,1225.0,701420.7462719837,9298383.079234648,non_water
1593.0,1442.0,1246.0,1159.0,1135.0,1083.0,1238.0,959.0,700939.7111460457,9298333.25383482,non_water
1540.0,1404.0,1249.0,1161.0,1146.0,1264.0,1698.0,1326.0,701090.1311632033,9298173.386512429,non_water
1560.0,1381.0,1175.0,1043.0,1010.0,907.0,1026.0,763.0,701106.9000131038,9298297.479378905,non_water
1546.0,1360.0,1151.0,988.0,938.0,1034.0,1423.0,1081.0,701058.2288288731,9298449.510003269,non_water
1794.0,1605.0,1437.0,1365.0,1395.0,1422.0,1760.0,1383.0,701442.5380283172,9298429.356049946,non_water
1627.0,1476.0,1294.0,1234.0,1249.0,1226.0,1392.0,1098.0,701112.4406695206,9298338.550272124,non_water
