,0,1,2,3,4,5,6,7,x,y,label
74,1611.0,1204.0,977.0,811.0,728.0,775.0,964.0,836.0,115.18034352380961,-8.730160700912366,water
75,1635.0,1231.0,980.0,815.0,744.0,604.0,622.0,449.0,115.18062459426487,-8.730495525989735,water
76,1675.0,1241.0,979.0,806.0,732.0,639.0,697.0,511.0,115.1805483201583,-8.730317429864371,water
77,1614.0,1232.0,984.0,817.0,754.0,608.0,640.0,458.0,115.18049465562878,-8.730398486811374,water
78,1721.0,1300.0,1036.0,858.0,785.0,640.0,670.0,482.0,115.18057903238204,-8.730467645451888,water
79,1681.0,1263.0,989.0,818.0,732.0,682.0,760.0,588.0,115.180481187915,-8.730251087447021,water
80,1652.0,1251.0,1009.0,837.0,767.0,659.0,743.0,528.0,115.18027371504228,-8.730170308223183,water
81,1717.0,1314.0,1038.0,858.0,797.0,648.0,678.0,487.0,115.18050083030415,-8.730420973999538,water
82,1809.0,1370.0,1098.0,936.0,846.0,729.0,782.0,582.0,115.17993573137241,-8.729205601975712,water
83,1563.0,1174.0,956.0,775.0,695.0,740.0,897.0,787.0,115.18064124953428,-8.730393570959116,water
84,1727.0,1316.0,1061.0,887.0,806.0,738.0,819.0,647.0,115.17991336088267,-8.729282555826979,water
85,1652.0,1261.0,1048.0,885.0,795.0,910.0,1162.0,948.0,115.17992531598607,-8.729775485656505,water
86,1528.0,1167.0,994.0,841.0,737.0,926.0,1218.0,936.0,115.17986712455371,-8.729516530983364,water
87,1680.0,1254.0,1000.0,838.0,765.0,633.0,653.0,484.0,115.18042846731103,-8.730342401082694,water
88,1746.0,1315.0,1046.0,887.0,806.0,712.0,784.0,577.0,115.18008145936462,-8.7299807440317,water
89,1519.0,1155.0,1023.0,824.0,710.0,1454.0,2624.0,1806.0,115.18021673808273,-8.73019492058378,water
90,1639.0,1235.0,1001.0,831.0,750.0,766.0,927.0,647.0,115.18011013979384,-8.730036265298187,water
91,1660.0,1260.0,1001.0,838.0,770.0,661.0,707.0,529.0,115.18006585780695,-8.729889100880035,water
92,1650.0,1253.0,997.0,831.0,760.0,658.0,713.0,519.0,115.1802797128851,-8.730148769052207,water
93,1418.0,1076.0,929.0,782.0,719.0,1042.0,1552.0,1206.0,115.18027577326681,-8.73027265544779,water
94,1617.0,1217.0,976.0,818.0,741.0,646.0,717.0,526.0,115.18018008878028,-8.730086591546854,water
95,1586.0,1206.0,956.0,791.0,723.0,627.0,683.0,492.0,115.18025346624785,-8.730081584593478,water
96,1679.0,1260.0,1002.0,838.0,755.0,657.0,701.0,526.0,115.18013892899616,-8.729938656832154,water
97,1402.0,1050.0,895.0,735.0,657.0,1020.0,1576.0,1231.0,115.1802755671465,-8.730263007971391,water
98,1687.0,1268.0,1018.0,845.0,772.0,716.0,850.0,586.0,115.18028427041736,-8.730218957107061,water
99,1492.0,1176.0,1012.0,909.0,876.0,900.0,1157.0,810.0,115.17992868080427,-8.729824720348384,water
0,2477.0,2258.0,2142.0,2184.0,2254.0,2127.0,2723.0,2173.0,115.17992743389414,-8.73094626679438,non_water
1,1463.0,1127.0,1092.0,1061.0,1020.0,1569.0,2389.0,1920.0,115.18029030170989,-8.730497071094977,non_water
2,1675.0,1270.0,1261.0,970.0,796.0,2252.0,4484.0,3407.0,115.18016003392428,-8.729854175293843,non_water
3,1655.0,1256.0,1216.0,912.0,756.0,2518.0,5578.0,4075.0,115.18045346237557,-8.730145272382913,non_water
4,1576.0,1182.0,1041.0,831.0,707.0,1729.0,3626.0,2712.0,115.18048419605006,-8.729309904369993,non_water
5,1783.0,1369.0,1402.0,1170.0,956.0,2371.0,3979.0,3012.0,115.18027289208686,-8.73046656315724,non_water
6,1718.0,1292.0,1235.0,960.0,780.0,2545.0,5067.0,3804.0,115.17983775715696,-8.729400071609923,non_water
7,2340.0,2072.0,1979.0,2024.0,2106.0,1995.0,2603.0,2047.0,115.18014560972811,-8.730617455135206,non_water
8,1923.0,1602.0,1620.0,2295.0,2635.0,2581.0,3215.0,2448.0,115.18010108962996,-8.730554799667278,non_water
9,1560.0,1174.0,1189.0,928.0,729.0,2191.0,4155.0,3129.0,115.18045057860158,-8.730546268145083,non_water
10,2248.0,1974.0,1856.0,1857.0,1902.0,1801.0,2396.0,1917.0,115.17995705533178,-8.730924007237533,non_water
11,1947.0,1620.0,1424.0,1545.0,1696.0,1704.0,2292.0,1869.0,115.1799100295934,-8.730829654537994,non_water
12,1660.0,1237.0,1147.0,898.0,723.0,2016.0,4053.0,3089.0,115.18061587488607,-8.729984027747976,non_water
13,1627.0,1270.0,1252.0,952.0,763.0,2367.0,4956.0,3585.0,115.18070874655795,-8.730221012958683,non_water
14,1678.0,1237.0,1168.0,904.0,714.0,2153.0,4410.0,3340.0,115.18060677307633,-8.729838640699297,non_water
15,2197.0,1895.0,1717.0,1658.0,1685.0,1563.0,1954.0,1447.0,115.17938147902971,-8.730883390632535,non_water
16,1806.0,1463.0,1239.0,1137.0,1146.0,1028.0,1208.0,920.0,115.17988712667773,-8.730933631838834,non_water
17,2081.0,1700.0,1465.0,1412.0,1418.0,1435.0,1849.0,1397.0,115.18009078924445,-8.730893157074576,non_water
18,2057.0,1692.0,1441.0,1432.0,1397.0,1413.0,1535.0,1286.0,115.17915382148735,-8.729489450496633,non_water
19,1552.0,1163.0,1118.0,856.0,688.0,2273.0,5008.0,3602.0,115.18025689449203,-8.72997716610455,non_water
20,2185.0,1917.0,1758.0,1583.0,1458.0,2184.0,3293.0,2288.0,115.17960286711299,-8.730256165540565,non_water
21,2219.0,1949.0,1799.0,1868.0,1938.0,1755.0,2069.0,1482.0,115.17944706826782,-8.729408520895122,non_water
22,1614.0,1318.0,1243.0,1121.0,1074.0,1765.0,2612.0,2178.0,115.17967648238104,-8.730601451196232,non_water
23,1794.0,1409.0,1151.0,1107.0,1027.0,1009.0,1101.0,927.0,115.17925261361863,-8.729255856525702,non_water
24,1686.0,1226.0,1141.0,869.0,690.0,2350.0,5205.0,3988.0,115.18046459756715,-8.729676471278118,non_water
25,1686.0,1267.0,1196.0,910.0,747.0,2290.0,4863.0,3592.0,115.18016795020917,-8.730164505652342,non_water
26,1632.0,1281.0,1246.0,1084.0,942.0,1890.0,3248.0,2562.0,115.18040788223115,-8.72933261214632,non_water
27,1871.0,1404.0,1283.0,975.0,816.0,2132.0,4117.0,3392.0,115.1805434494246,-8.730236437416197,non_water
28,1688.0,1384.0,1247.0,1324.0,1445.0,1697.0,2362.0,1922.0,115.17988901852019,-8.730783513049564,non_water
29,2225.0,1987.0,1862.0,1829.0,1885.0,1765.0,2318.0,1876.0,115.17930630617579,-8.730957755265635,non_water
30,3235.0,2996.0,2809.0,2717.0,2738.0,2302.0,2538.0,1875.0,115.17982456422406,-8.730690445469696,non_water
31,2182.0,1967.0,1758.0,1690.0,1706.0,1585.0,1844.0,1437.0,115.17958262453301,-8.73084041319461,non_water
32,2693.0,2400.0,2192.0,2218.0,2292.0,2344.0,3158.0,2442.0,115.1795898076914,-8.730674892812301,non_water
33,2004.0,1677.0,1473.0,1352.0,1311.0,1501.0,2021.0,1366.0,115.17929755579348,-8.730870175497971,non_water
34,2215.0,1878.0,1715.0,1911.0,2053.0,2116.0,2636.0,1965.0,115.1805161302956,-8.73005639123144,non_water
35,2232.0,1883.0,1747.0,1726.0,1841.0,2170.0,3163.0,2363.0,115.17971672732759,-8.730618156308017,non_water
36,2938.0,2644.0,2429.0,2574.0,2697.0,2526.0,3350.0,2680.0,115.1796333053159,-8.729064360037306,non_water
37,1708.0,1303.0,1129.0,1267.0,1368.0,1466.0,2012.0,1644.0,115.18018701883432,-8.729653773367568,non_water
38,2364.0,1792.0,1527.0,1272.0,1123.0,1261.0,1594.0,1410.0,115.18002357052185,-8.729821880766318,non_water
39,1987.0,1654.0,1449.0,1340.0,1342.0,1372.0,1777.0,1380.0,115.17972027797853,-8.730882806832824,non_water
40,2290.0,2013.0,1885.0,1897.0,1998.0,1899.0,2584.0,2107.0,115.1802836465049,-8.730813724963372,non_water
41,1815.0,1475.0,1403.0,1278.0,1225.0,1930.0,3009.0,2411.0,115.17988222403224,-8.729264514712703,non_water
42,2214.0,1764.0,1480.0,1927.0,2433.0,2616.0,2794.0,2077.0,115.17958544864354,-8.731013410532293,non_water
43,1734.0,1387.0,1221.0,1214.0,1262.0,1434.0,1959.0,1533.0,115.1793884193393,-8.73075242947525,non_water
44,1554.0,1152.0,1119.0,869.0,695.0,2013.0,4232.0,3155.0,115.18013960541103,-8.729801644025343,non_water
45,1650.0,1261.0,1172.0,914.0,773.0,1925.0,3497.0,2714.0,115.17945731908445,-8.729278654766144,non_water
46,2182.0,1898.0,1731.0,1760.0,1820.0,1653.0,1936.0,1418.0,115.17943850924495,-8.729546314078153,non_water
47,3114.0,2689.0,2414.0,2353.0,2418.0,2258.0,2790.0,2308.0,115.1798113406163,-8.73086052787865,non_water
48,1758.0,1333.0,1228.0,951.0,784.0,2201.0,4455.0,3303.0,115.18010839231715,-8.730124624954572,non_water
49,1862.0,1533.0,1366.0,1408.0,1455.0,1476.0,1907.0,1582.0,115.17950477945304,-8.730738377431162,non_water
50,1703.0,1383.0,1208.0,1102.0,1126.0,1063.0,1288.0,937.0,115.17928120337466,-8.729317615404831,non_water
51,1864.0,1498.0,1288.0,1357.0,1468.0,1450.0,1763.0,1349.0,115.17990300100037,-8.730586504739684,non_water
52,2959.0,2746.0,2525.0,2620.0,2687.0,2501.0,2990.0,2487.0,115.17956457767629,-8.73063816950748,non_water
53,2217.0,1961.0,1804.0,1781.0,1836.0,1764.0,2281.0,1900.0,115.17960786404971,-8.730769147621569,non_water
54,1739.0,1455.0,1331.0,1188.0,1141.0,1442.0,2154.0,1623.0,115.17970384537902,-8.730661180383887,non_water
55,1886.0,1496.0,1314.0,1431.0,1585.0,1657.0,2330.0,1886.0,115.17977213784157,-8.729801000705388,non_water
56,1489.0,1129.0,1061.0,850.0,712.0,1844.0,3697.0,2772.0,115.1800130506873,-8.730019422394896,non_water
57,1662.0,1391.0,1227.0,1260.0,1368.0,1329.0,1479.0,1184.0,115.17933022614633,-8.730850047849787,non_water
58,2071.0,1626.0,1410.0,1635.0,1882.0,2121.0,2668.0,2095.0,115.17951748533227,-8.731087127590747,non_water
59,1773.0,1454.0,1306.0,1251.0,1245.0,1420.0,2172.0,1811.0,115.18007109023401,-8.72972754135096,non_water
60,1464.0,1167.0,962.0,959.0,1005.0,1005.0,1106.0,803.0,115.17960554940224,-8.73101955972375,non_water
61,2215.0,1742.0,1485.0,1875.0,2316.0,2466.0,2848.0,2117.0,115.17952155681087,-8.731091002777996,non_water
62,1767.0,1465.0,1323.0,1360.0,1403.0,1428.0,1950.0,1595.0,115.17998982076605,-8.729576530640118,non_water
63,1673.0,1272.0,1220.0,988.0,824.0,2110.0,4504.0,3464.0,115.1806185398484,-8.73005636358581,non_water
64,2085.0,1756.0,1582.0,1641.0,1739.0,1708.0,2232.0,1719.0,115.17975924432345,-8.729542819807865,non_water
65,1889.0,1544.0,1395.0,1365.0,1366.0,1529.0,2249.0,1867.0,115.17999393468013,-8.72962817906773,non_water
66,1756.0,1359.0,1147.0,1278.0,1407.0,1451.0,1960.0,1587.0,115.17996515343928,-8.730590828765413,non_water
67,1583.0,1214.0,1135.0,904.0,756.0,1889.0,3458.0,2637.0,115.17943164353976,-8.729295475412043,non_water
68,2029.0,1648.0,1516.0,1859.0,2097.0,2152.0,2862.0,2336.0,115.17985334699532,-8.730848281724501,non_water
69,3200.0,3161.0,3128.0,3145.0,3300.0,2943.0,3561.0,2699.0,115.17947396886167,-8.72966013892684,non_water
70,1999.0,1790.0,1690.0,1705.0,1794.0,1687.0,2057.0,1531.0,115.17975643381604,-8.730203801735554,non_water
71,1773.0,1393.0,1340.0,1167.0,1038.0,2080.0,3577.0,2671.0,115.18007636551586,-8.72952065740862,non_water
72,2380.0,2081.0,2004.0,1983.0,1988.0,2136.0,2788.0,2345.0,115.17964250666908,-8.730789303049951,non_water
73,1992.0,1678.0,1742.0,2600.0,3052.0,3020.0,3762.0,2856.0,115.18005922527381,-8.73041267821796,non_water
74,1793.0,1587.0,1455.0,1434.0,1486.0,1386.0,1676.0,1332.0,115.1799385656412,-8.730244360276794,non_water
75,2367.0,2137.0,1955.0,1897.0,1915.0,1736.0,2181.0,1726.0,115.17964807786035,-8.72990011153336,non_water
76,2038.0,1668.0,1528.0,1484.0,1457.0,1869.0,2688.0,2126.0,115.17971883381607,-8.729034729272007,non_water
77,1821.0,1451.0,1289.0,1521.0,1713.0,1678.0,2053.0,1573.0,115.17953809348059,-8.730404136868618,non_water
78,2936.0,2671.0,2502.0,2462.0,2478.0,2166.0,2555.0,1868.0,115.17971583127483,-8.729811649404425,non_water
79,3565.0,3014.0,2786.0,2704.0,2899.0,3235.0,4356.0,3449.0,115.17994617634078,-8.730361552234369,non_water
80,1788.0,1485.0,1412.0,1234.0,1116.0,1981.0,3317.0,2475.0,115.18035044118407,-8.729478960294854,non_water
81,1612.0,1231.0,1196.0,931.0,768.0,2024.0,3631.0,2717.0,115.17949311290218,-8.729248302843919,non_water
82,1767.0,1492.0,1337.0,1273.0,1322.0,1650.0,2597.0,1974.0,115.17957695243416,-8.729279299387946,non_water
83,1653.0,1311.0,1310.0,1124.0,1011.0,2173.0,3839.0,2954.0,115.17985315877665,-8.729268950657335,non_water
84,1611.0,1281.0,1205.0,1050.0,944.0,1886.0,3179.0,2228.0,115.17952344666644,-8.730935263121266,non_water
85,1518.0,1207.0,1213.0,1040.0,981.0,1872.0,3498.0,2753.0,115.18003156934499,-8.729085996300523,non_water
86,2000.0,1646.0,1520.0,1455.0,1478.0,1484.0,1884.0,1431.0,115.1798250430957,-8.72965290305607,non_water
87,1599.0,1233.0,1286.0,993.0,777.0,2649.0,4705.0,3509.0,115.17971982024093,-8.730476448868766,non_water
88,2394.0,2146.0,2020.0,1989.0,2033.0,1864.0,2401.0,1919.0,115.18032424022518,-8.730753744925655,non_water
89,2968.0,2724.0,2643.0,2857.0,2964.0,2837.0,3682.0,2756.0,115.17940328423728,-8.730909372825908,non_water
90,1599.0,1225.0,1202.0,948.0,762.0,2222.0,4236.0,3144.0,115.17935565593324,-8.729274133024726,non_water
91,1703.0,1436.0,1318.0,1376.0,1446.0,1396.0,1804.0,1425.0,115.1801837456656,-8.730775503512398,non_water
92,2069.0,1746.0,1588.0,1809.0,1963.0,1921.0,2304.0,1729.0,115.18070354612661,-8.730158880559806,non_water
93,1947.0,1621.0,1470.0,1525.0,1587.0,1544.0,1988.0,1596.0,115.17969631885215,-8.72957116512591,non_water
94,1677.0,1248.0,1157.0,898.0,719.0,2048.0,4131.0,3144.0,115.18062086981028,-8.729968475815392,non_water
95,1738.0,1315.0,1212.0,1050.0,944.0,1874.0,3356.0,2416.0,115.18016778188796,-8.729523334161271,non_water
96,1608.0,1340.0,1198.0,1207.0,1232.0,1303.0,1660.0,1293.0,115.17911070923185,-8.729554638248505,non_water
97,1601.0,1266.0,1079.0,1142.0,1234.0,1261.0,1635.0,1305.0,115.18023131664593,-8.730708907440984,non_water
98,1909.0,1520.0,1342.0,1480.0,1640.0,1745.0,2414.0,1985.0,115.17957435773583,-8.730506777862693,non_water
99,1876.0,1628.0,1446.0,1376.0,1385.0,1317.0,1619.0,1344.0,115.17980038382892,-8.730868773260232,non_water
