0,1,2,3,4,5,6,7,x,y,label
442.0,306.0,396.0,440.0,405.0,718.0,1583.0,1425.0,106.8840280675608,-6.338164328812814,non_water
418.0,397.0,467.0,505.0,449.0,1595.0,2780.0,2926.0,106.88443079611187,-6.336672103942176,non_water
669.0,868.0,971.0,1134.0,1284.0,1468.0,1809.0,1827.0,106.88676055500424,-6.340895567553039,non_water
548.0,620.0,760.0,688.0,674.0,2385.0,4517.0,4158.0,106.88467715566405,-6.340821355841174,non_water
1442.0,1720.0,1973.0,2253.0,2344.0,2671.0,2754.0,2993.0,106.88505745716776,-6.340837192041698,non_water
613.0,553.0,657.0,650.0,724.0,1128.0,1403.0,1279.0,106.88536717067313,-6.340881581014108,non_water
412.0,402.0,420.0,455.0,393.0,958.0,1473.0,1564.0,106.88643157018419,-6.337215254008439,non_water
571.0,577.0,683.0,721.0,787.0,971.0,1265.0,1235.0,106.88362266724893,-6.336137966699096,non_water
413.0,346.0,520.0,547.0,395.0,1648.0,2638.0,2738.0,106.88642116022416,-6.337359849136837,non_water
775.0,763.0,873.0,1052.0,1074.0,1381.0,1639.0,2117.0,106.88359797188805,-6.336057762197385,non_water
615.0,708.0,762.0,898.0,935.0,1094.0,1427.0,1743.0,106.8843067324991,-6.336047475994195,non_water
613.0,497.0,624.0,673.0,560.0,1445.0,2182.0,2315.0,106.8848015771423,-6.3405924235743845,non_water
1165.0,1265.0,1483.0,1704.0,1759.0,2050.0,2158.0,2420.0,106.88499502745826,-6.340860598030223,non_water
2467.0,2544.0,3010.0,3445.0,3690.0,4088.0,4353.0,4649.0,106.88672102800847,-6.340403496191708,non_water
485.0,473.0,539.0,635.0,721.0,947.0,1222.0,1263.0,106.8865058691733,-6.3378848969899115,non_water
583.0,767.0,1042.0,1289.0,1534.0,1768.0,2189.0,2127.0,106.88442382164301,-6.336575893735809,non_water
616.0,439.0,567.0,870.0,956.0,1449.0,1530.0,1664.0,106.88686266301654,-6.337643722428384,non_water
593.0,511.0,574.0,965.0,1138.0,1558.0,1689.0,1653.0,106.88439070319215,-6.3355896688765965,non_water
775.0,816.0,970.0,1050.0,1045.0,1329.0,1601.0,1778.0,106.88373823398105,-6.335804540517095,non_water
1517.0,1670.0,1953.0,2156.0,2172.0,2430.0,2476.0,2607.0,106.88471818804005,-6.336881225195551,non_water
722.0,882.0,1021.0,1241.0,1429.0,1986.0,2565.0,2826.0,106.88431077518851,-6.340949612904072,non_water
531.0,531.0,568.0,788.0,899.0,1209.0,1435.0,1623.0,106.88464962620893,-6.337549179045277,non_water
1544.0,1552.0,1755.0,2038.0,2140.0,2353.0,2547.0,2945.0,106.88503595793972,-6.340827456388598,non_water
471.0,470.0,582.0,695.0,675.0,1371.0,1980.0,2337.0,106.88409375825535,-6.337683589866325,non_water
456.0,513.0,719.0,743.0,781.0,2041.0,3346.0,3507.0,106.88394319198976,-6.341216144269253,non_water
